Date,USD,
18/01/2005,1.306,
17/01/2005,1.3085,
14/01/2005,1.3091,
13/01/2005,1.3232,
12/01/2005,1.3139,
11/01/2005,1.3143,
10/01/2005,1.3103,
07/01/2005,1.32,
06/01/2005,1.3183,
05/01/2005,1.3224,
04/01/2005,1.3365,
03/01/2005,1.3507,
31/12/2004,1.3621,
30/12/2004,1.3604,
29/12/2004,1.3608,
28/12/2004,1.3633,
27/12/2004,1.3527,
24/12/2004,1.3542,
23/12/2004,1.3456,
22/12/2004,1.3384,
21/12/2004,1.3394,
20/12/2004,1.3378,
17/12/2004,1.3264,
16/12/2004,1.3401,
15/12/2004,1.3383,
14/12/2004,1.3317,
13/12/2004,1.3268,
10/12/2004,1.3191,
09/12/2004,1.3305,
08/12/2004,1.33,
07/12/2004,1.3456,
06/12/2004,1.3435,
03/12/2004,1.33,
02/12/2004,1.3314,
01/12/2004,1.3294,
30/11/2004,1.3295,
29/11/2004,1.3247,
26/11/2004,1.3238,
25/11/2004,1.3213,
24/11/2004,1.3146,
23/11/2004,1.3089,
22/11/2004,1.3033,
19/11/2004,1.302,
18/11/2004,1.3024,
17/11/2004,1.3026,
16/11/2004,1.2971,
15/11/2004,1.2955,
12/11/2004,1.2921,
11/11/2004,1.289,
10/11/2004,1.2977,
09/11/2004,1.2911,
08/11/2004,1.2917,
05/11/2004,1.2856,
04/11/2004,1.2874,
03/11/2004,1.2754,
02/11/2004,1.2705,
01/11/2004,1.2748,
29/10/2004,1.2737,
28/10/2004,1.2711,
27/10/2004,1.2792,
26/10/2004,1.2784,
25/10/2004,1.2792,
22/10/2004,1.2606,
21/10/2004,1.2606,
20/10/2004,1.259,
19/10/2004,1.2509,
18/10/2004,1.2474,
15/10/2004,1.2414,
14/10/2004,1.2377,
13/10/2004,1.2267,
12/10/2004,1.2312,
11/10/2004,1.2392,
08/10/2004,1.2315,
07/10/2004,1.2301,
06/10/2004,1.2282,
05/10/2004,1.2304,
04/10/2004,1.2305,
01/10/2004,1.2413,
30/09/2004,1.2409,
29/09/2004,1.2323,
28/09/2004,1.2335,
27/09/2004,1.2254,
24/09/2004,1.2309,
23/09/2004,1.2315,
22/09/2004,1.2245,
21/09/2004,1.2276,
20/09/2004,1.2132,
17/09/2004,1.2211,
16/09/2004,1.2158,
15/09/2004,1.2238,
14/09/2004,1.2237,
13/09/2004,1.2236,
10/09/2004,1.2219,
09/09/2004,1.2191,
08/09/2004,1.2039,
07/09/2004,1.2079,
06/09/2004,1.2071,
03/09/2004,1.2175,
02/09/2004,1.2172,
01/09/2004,1.2168,
31/08/2004,1.2111,
30/08/2004,1.2047,
27/08/2004,1.2085,
26/08/2004,1.21,
25/08/2004,1.2081,
24/08/2004,1.2139,
23/08/2004,1.225,
20/08/2004,1.2293,
19/08/2004,1.2359,
18/08/2004,1.2331,
17/08/2004,1.2338,
16/08/2004,1.2337,
13/08/2004,1.2219,
12/08/2004,1.2256,
11/08/2004,1.2233,
10/08/2004,1.2279,
09/08/2004,1.2247,
06/08/2004,1.2064,
05/08/2004,1.2042,
04/08/2004,1.1983,
03/08/2004,1.2022,
02/08/2004,1.2055,
30/07/2004,1.2039,
29/07/2004,1.2026,
28/07/2004,1.2034,
27/07/2004,1.2168,
26/07/2004,1.2163,
23/07/2004,1.2191,
22/07/2004,1.2268,
21/07/2004,1.2296,
20/07/2004,1.2385,
19/07/2004,1.2412,
16/07/2004,1.2353,
15/07/2004,1.2374,
14/07/2004,1.2381,
13/07/2004,1.2372,
12/07/2004,1.2397,
09/07/2004,1.2372,
08/07/2004,1.2348,
07/07/2004,1.2357,
06/07/2004,1.2309,
05/07/2004,1.2288,
02/07/2004,1.2148,
01/07/2004,1.2168,
30/06/2004,1.2155,
29/06/2004,1.2169,
28/06/2004,1.2208,
25/06/2004,1.2138,
24/06/2004,1.2122,
23/06/2004,1.2087,
22/06/2004,1.2091,
21/06/2004,1.2112,
18/06/2004,1.2042,
17/06/2004,1.2045,
16/06/2004,1.2058,
15/06/2004,1.2051,
14/06/2004,1.2001,
11/06/2004,1.2006,
10/06/2004,1.2052,
09/06/2004,1.2157,
08/06/2004,1.2294,
07/06/2004,1.2319,
04/06/2004,1.2203,
03/06/2004,1.2226,
02/06/2004,1.2276,
01/06/2004,1.2231,
31/05/2004,1.2198,
28/05/2004,1.2246,
27/05/2004,1.2165,
26/05/2004,1.2106,
25/05/2004,1.2063,
24/05/2004,1.1968,
21/05/2004,1.2031,
20/05/2004,1.1922,
19/05/2004,1.1989,
18/05/2004,1.1983,
17/05/2004,1.2023,
14/05/2004,1.1802,
13/05/2004,1.1823,
12/05/2004,1.1857,
11/05/2004,1.1804,
10/05/2004,1.1843,
07/05/2004,1.2073,
06/05/2004,1.2116,
05/05/2004,1.2126,
04/05/2004,1.2061,
03/05/2004,1.1953,
30/04/2004,1.1947,
29/04/2004,1.1826,
28/04/2004,1.1907,
27/04/2004,1.1887,
26/04/2004,1.1851,
23/04/2004,1.1885,
22/04/2004,1.1873,
21/04/2004,1.1836,
20/04/2004,1.1926,
19/04/2004,1.2044,
16/04/2004,1.1932,
15/04/2004,1.1912,
14/04/2004,1.1924,
13/04/2004,1.1975,
08/04/2004,1.2096,
07/04/2004,1.2101,
06/04/2004,1.209,
05/04/2004,1.2058,
02/04/2004,1.2318,
01/04/2004,1.232,
31/03/2004,1.2224,
30/03/2004,1.2187,
29/03/2004,1.2118,
26/03/2004,1.2173,
25/03/2004,1.2132,
24/03/2004,1.2196,
23/03/2004,1.2276,
22/03/2004,1.2353,
19/03/2004,1.2344,
18/03/2004,1.2261,
17/03/2004,1.2251,
16/03/2004,1.235,
15/03/2004,1.2278,
12/03/2004,1.2235,
11/03/2004,1.2256,
10/03/2004,1.2299,
09/03/2004,1.2361,
08/03/2004,1.2356,
05/03/2004,1.2192,
04/03/2004,1.2147,
03/03/2004,1.2143,
02/03/2004,1.2402,
01/03/2004,1.2484,
27/02/2004,1.2418,
26/02/2004,1.2444,
25/02/2004,1.2629,
24/02/2004,1.2595,
23/02/2004,1.2576,
20/02/2004,1.2663,
19/02/2004,1.2724,
18/02/2004,1.2824,
17/02/2004,1.2858,
16/02/2004,1.2741,
13/02/2004,1.2816,
12/02/2004,1.2802,
11/02/2004,1.268,
10/02/2004,1.2764,
09/02/2004,1.2713,
06/02/2004,1.2529,
05/02/2004,1.2583,
04/02/2004,1.2524,
03/02/2004,1.2585,
02/02/2004,1.2461,
30/01/2004,1.2384,
29/01/2004,1.2468,
28/01/2004,1.2563,
27/01/2004,1.2517,
26/01/2004,1.2575,
23/01/2004,1.2692,
22/01/2004,1.271,
21/01/2004,1.2607,
20/01/2004,1.2536,
19/01/2004,1.2373,
16/01/2004,1.2493,
15/01/2004,1.2635,
14/01/2004,1.2692,
13/01/2004,1.2749,
12/01/2004,1.2828,
09/01/2004,1.2737,
08/01/2004,1.2634,
07/01/2004,1.2679,
06/01/2004,1.2756,
05/01/2004,1.2657,
02/01/2004,1.2592,
31/12/2003,1.263,
30/12/2003,1.2496,
29/12/2003,1.2499,
24/12/2003,1.2407,
23/12/2003,1.2392,
22/12/2003,1.2434,
19/12/2003,1.2418,
18/12/2003,1.2403,
17/12/2003,1.2337,
16/12/2003,1.2339,
15/12/2003,1.223,
12/12/2003,1.2254,
11/12/2003,1.2187,
10/12/2003,1.2239,
09/12/2003,1.2258,
08/12/2003,1.2218,
05/12/2003,1.2087,
04/12/2003,1.2074,
03/12/2003,1.2102,
02/12/2003,1.1975,
01/12/2003,1.2019,
28/11/2003,1.1994,
27/11/2003,1.1902,
26/11/2003,1.1828,
25/11/2003,1.1766,
24/11/2003,1.1823,
21/11/2003,1.1899,
20/11/2003,1.1909,
19/11/2003,1.191,
18/11/2003,1.1778,
17/11/2003,1.1802,
14/11/2003,1.1765,
13/11/2003,1.168,
12/11/2003,1.16,
11/11/2003,1.1497,
10/11/2003,1.1483,
07/11/2003,1.1424,
06/11/2003,1.1449,
05/11/2003,1.1473,
04/11/2003,1.1468,
03/11/2003,1.1589,
31/10/2003,1.1622,
30/10/2003,1.1736,
29/10/2003,1.1684,
28/10/2003,1.1673,
27/10/2003,1.1748,
24/10/2003,1.1781,
23/10/2003,1.1786,
22/10/2003,1.1694,
21/10/2003,1.1623,
20/10/2003,1.1629,
17/10/2003,1.1579,
16/10/2003,1.1615,
15/10/2003,1.1669,
14/10/2003,1.1634,
13/10/2003,1.1688,
10/10/2003,1.1788,
09/10/2003,1.1788,
08/10/2003,1.1781,
07/10/2003,1.1768,
06/10/2003,1.1579,
03/10/2003,1.1686,
02/10/2003,1.1692,
01/10/2003,1.1671,
30/09/2003,1.1652,
29/09/2003,1.1413,
26/09/2003,1.1487,
25/09/2003,1.1493,
24/09/2003,1.1466,
23/09/2003,1.1464,
22/09/2003,1.1468,
19/09/2003,1.1312,
18/09/2003,1.129,
17/09/2003,1.1212,
16/09/2003,1.1235,
15/09/2003,1.1281,
12/09/2003,1.1172,
11/09/2003,1.1217,
10/09/2003,1.1172,
09/09/2003,1.1135,
08/09/2003,1.1071,
05/09/2003,1.0923,
04/09/2003,1.0818,
03/09/2003,1.0783,
02/09/2003,1.0849,
01/09/2003,1.0965,
29/08/2003,1.0927,
28/08/2003,1.0828,
27/08/2003,1.0907,
26/08/2003,1.0816,
25/08/2003,1.0888,
22/08/2003,1.0894,
21/08/2003,1.1009,
20/08/2003,1.1109,
19/08/2003,1.1065,
18/08/2003,1.1188,
15/08/2003,1.1247,
14/08/2003,1.127,
13/08/2003,1.1277,
12/08/2003,1.1312,
11/08/2003,1.1295,
08/08/2003,1.1326,
07/08/2003,1.1353,
06/08/2003,1.1392,
05/08/2003,1.1333,
04/08/2003,1.1307,
01/08/2003,1.1169,
31/07/2003,1.1318,
30/07/2003,1.142,
29/07/2003,1.1462,
28/07/2003,1.1489,
25/07/2003,1.1477,
24/07/2003,1.1467,
23/07/2003,1.1401,
22/07/2003,1.1343,
21/07/2003,1.1284,
18/07/2003,1.1205,
17/07/2003,1.1231,
16/07/2003,1.1138,
15/07/2003,1.1319,
14/07/2003,1.1299,
11/07/2003,1.1315,
10/07/2003,1.1342,
09/07/2003,1.1355,
08/07/2003,1.1326,
07/07/2003,1.136,
04/07/2003,1.1466,
03/07/2003,1.1457,
02/07/2003,1.1535,
01/07/2003,1.1543,
30/06/2003,1.1427,
27/06/2003,1.1413,
26/06/2003,1.1432,
25/06/2003,1.1551,
24/06/2003,1.1565,
23/06/2003,1.1539,
20/06/2003,1.1655,
19/06/2003,1.1655,
18/06/2003,1.1699,
17/06/2003,1.1797,
16/06/2003,1.1854,
13/06/2003,1.1751,
12/06/2003,1.1734,
11/06/2003,1.1748,
10/06/2003,1.1699,
09/06/2003,1.1726,
06/06/2003,1.1813,
05/06/2003,1.1775,
04/06/2003,1.1691,
03/06/2003,1.1723,
02/06/2003,1.1672,
30/05/2003,1.1822,
29/05/2003,1.1756,
28/05/2003,1.1738,
27/05/2003,1.1901,
26/05/2003,1.1813,
23/05/2003,1.179,
22/05/2003,1.172,
21/05/2003,1.1689,
20/05/2003,1.1644,
19/05/2003,1.1652,
16/05/2003,1.1492,
15/05/2003,1.1458,
14/05/2003,1.1499,
13/05/2003,1.1518,
12/05/2003,1.1597,
09/05/2003,1.1466,
08/05/2003,1.1435,
07/05/2003,1.1427,
06/05/2003,1.1344,
05/05/2003,1.1218,
02/05/2003,1.1239,
30/04/2003,1.1131,
29/04/2003,1.0956,
28/04/2003,1.1025,
25/04/2003,1.0973,
24/04/2003,1.1008,
23/04/2003,1.0944,
22/04/2003,1.0971,
17/04/2003,1.092,
16/04/2003,1.0836,
15/04/2003,1.0784,
14/04/2003,1.0737,
11/04/2003,1.0735,
10/04/2003,1.0805,
09/04/2003,1.0742,
08/04/2003,1.066,
07/04/2003,1.0582,
04/04/2003,1.072,
03/04/2003,1.0702,
02/04/2003,1.083,
01/04/2003,1.0891,
31/03/2003,1.0895,
28/03/2003,1.073,
27/03/2003,1.0723,
26/03/2003,1.0667,
25/03/2003,1.0691,
24/03/2003,1.0634,
21/03/2003,1.0572,
20/03/2003,1.0592,
19/03/2003,1.057,
18/03/2003,1.0586,
17/03/2003,1.0801,
14/03/2003,1.0775,
13/03/2003,1.0864,
12/03/2003,1.1028,
11/03/2003,1.108,
10/03/2003,1.1042,
07/03/2003,1.1039,
06/03/2003,1.0963,
05/03/2003,1.0966,
04/03/2003,1.0919,
03/03/2003,1.08,
28/02/2003,1.0782,
27/02/2003,1.0822,
26/02/2003,1.0753,
25/02/2003,1.0774,
24/02/2003,1.0721,
21/02/2003,1.0838,
20/02/2003,1.0763,
19/02/2003,1.0717,
18/02/2003,1.0714,
17/02/2003,1.0716,
14/02/2003,1.0793,
13/02/2003,1.0758,
12/02/2003,1.0731,
11/02/2003,1.0706,
10/02/2003,1.0808,
07/02/2003,1.0789,
06/02/2003,1.0813,
05/02/2003,1.091,
04/02/2003,1.0822,
03/02/2003,1.0729,
31/01/2003,1.0816,
30/01/2003,1.0748,
29/01/2003,1.0868,
28/01/2003,1.0808,
27/01/2003,1.087,
24/01/2003,1.0784,
23/01/2003,1.0757,
22/01/2003,1.0718,
21/01/2003,1.0653,
20/01/2003,1.0653,
17/01/2003,1.0652,
16/01/2003,1.0564,
15/01/2003,1.0526,
14/01/2003,1.0577,
13/01/2003,1.0549,
10/01/2003,1.0503,
09/01/2003,1.0507,
08/01/2003,1.0377,
07/01/2003,1.0425,
06/01/2003,1.0488,
03/01/2003,1.0392,
02/01/2003,1.0446,
31/12/2002,1.0487,
30/12/2002,1.0422,
27/12/2002,1.0376,
24/12/2002,1.0296,
23/12/2002,1.0282,
20/12/2002,1.0255,
19/12/2002,1.0273,
18/12/2002,1.024,
17/12/2002,1.0307,
16/12/2002,1.0212,
13/12/2002,1.0221,
12/12/2002,1.0156,
11/12/2002,1.0067,
10/12/2002,1.0111,
09/12/2002,1.0093,
06/12/2002,1.0006,
05/12/2002,0.9991,
04/12/2002,1.0018,
03/12/2002,0.9967,
02/12/2002,0.9871,
29/11/2002,0.9927,
28/11/2002,0.9934,
27/11/2002,0.9927,
26/11/2002,0.991,
25/11/2002,0.9905,
22/11/2002,1.0024,
21/11/2002,1.0034,
20/11/2002,1.0019,
19/11/2002,1.0125,
18/11/2002,1.0065,
15/11/2002,1.0029,
14/11/2002,1.0095,
13/11/2002,1.0068,
12/11/2002,1.0081,
11/11/2002,1.0126,
08/11/2002,1.0107,
07/11/2002,1.0013,
06/11/2002,0.9955,
05/11/2002,1.0024,
04/11/2002,0.9944,
01/11/2002,0.9974,
31/10/2002,0.9864,
30/10/2002,0.9825,
29/10/2002,0.982,
28/10/2002,0.9745,
25/10/2002,0.9763,
24/10/2002,0.9738,
23/10/2002,0.9775,
22/10/2002,0.9768,
21/10/2002,0.9748,
18/10/2002,0.9735,
17/10/2002,0.9763,
16/10/2002,0.9823,
15/10/2002,0.981,
14/10/2002,0.9873,
11/10/2002,0.9857,
10/10/2002,0.9875,
09/10/2002,0.9814,
08/10/2002,0.98,
07/10/2002,0.9808,
04/10/2002,0.9865,
03/10/2002,0.989,
02/10/2002,0.9835,
01/10/2002,0.9861,
30/09/2002,0.986,
27/09/2002,0.9779,
26/09/2002,0.9796,
25/09/2002,0.9771,
24/09/2002,0.9828,
23/09/2002,0.9831,
20/09/2002,0.979,
19/09/2002,0.9814,
18/09/2002,0.9725,
17/09/2002,0.9649,
16/09/2002,0.9683,
13/09/2002,0.981,
12/09/2002,0.9757,
11/09/2002,0.9749,
10/09/2002,0.976,
09/09/2002,0.9794,
06/09/2002,0.9918,
05/09/2002,0.9975,
04/09/2002,0.9947,
03/09/2002,0.991,
02/09/2002,0.9821,
30/08/2002,0.9833,
29/08/2002,0.9843,
28/08/2002,0.9826,
27/08/2002,0.9774,
26/08/2002,0.9701,
23/08/2002,0.9697,
22/08/2002,0.977,
21/08/2002,0.9762,
20/08/2002,0.9792,
19/08/2002,0.9799,
16/08/2002,0.9825,
15/08/2002,0.9777,
14/08/2002,0.9857,
13/08/2002,0.9799,
12/08/2002,0.978,
09/08/2002,0.9729,
08/08/2002,0.9687,
07/08/2002,0.9698,
06/08/2002,0.9689,
05/08/2002,0.9836,
02/08/2002,0.9873,
01/08/2002,0.976,
31/07/2002,0.9783,
30/07/2002,0.9835,
29/07/2002,0.9821,
26/07/2002,1.0008,
25/07/2002,1.0014,
24/07/2002,0.9915,
23/07/2002,0.991,
22/07/2002,1.0086,
19/07/2002,1.0146,
18/07/2002,1.0058,
17/07/2002,1.0064,
16/07/2002,1.0127,
15/07/2002,1.0024,
12/07/2002,0.9873,
11/07/2002,0.9836,
10/07/2002,0.9898,
09/07/2002,0.993,
08/07/2002,0.9828,
05/07/2002,0.9725,
04/07/2002,0.979,
03/07/2002,0.978,
02/07/2002,0.9838,
01/07/2002,0.9913,
28/06/2002,0.9975,
27/06/2002,0.9824,
26/06/2002,0.9917,
25/06/2002,0.9712,
24/06/2002,0.9781,
21/06/2002,0.9636,
20/06/2002,0.9592,
19/06/2002,0.9561,
18/06/2002,0.9484,
17/06/2002,0.9426,
14/06/2002,0.9478,
13/06/2002,0.9417,
12/06/2002,0.9452,
11/06/2002,0.9417,
10/06/2002,0.9459,
07/06/2002,0.9452,
06/06/2002,0.9386,
05/06/2002,0.9371,
04/06/2002,0.9435,
03/06/2002,0.9313,
31/05/2002,0.9387,
30/05/2002,0.9375,
29/05/2002,0.932,
28/05/2002,0.9255,
27/05/2002,0.919,
24/05/2002,0.9188,
23/05/2002,0.9213,
22/05/2002,0.926,
21/05/2002,0.9213,
20/05/2002,0.9202,
17/05/2002,0.9152,
16/05/2002,0.9124,
15/05/2002,0.903,
14/05/2002,0.9062,
13/05/2002,0.9118,
10/05/2002,0.9118,
09/05/2002,0.9061,
08/05/2002,0.9088,
07/05/2002,0.9125,
06/05/2002,0.9144,
03/05/2002,0.9083,
02/05/2002,0.9032,
30/04/2002,0.9008,
29/04/2002,0.9038,
26/04/2002,0.8971,
25/04/2002,0.8969,
24/04/2002,0.8892,
23/04/2002,0.8872,
22/04/2002,0.8882,
19/04/2002,0.8886,
18/04/2002,0.8895,
17/04/2002,0.888,
16/04/2002,0.8803,
15/04/2002,0.8802,
12/04/2002,0.8803,
11/04/2002,0.8794,
10/04/2002,0.8798,
09/04/2002,0.8763,
08/04/2002,0.8778,
05/04/2002,0.8786,
04/04/2002,0.8818,
03/04/2002,0.8803,
02/04/2002,0.8786,
28/03/2002,0.8724,
27/03/2002,0.8746,
26/03/2002,0.8737,
25/03/2002,0.8759,
22/03/2002,0.8795,
21/03/2002,0.8817,
20/03/2002,0.8814,
19/03/2002,0.8829,
18/03/2002,0.8792,
15/03/2002,0.8853,
14/03/2002,0.8803,
13/03/2002,0.8734,
12/03/2002,0.8733,
11/03/2002,0.8741,
08/03/2002,0.8797,
07/03/2002,0.8764,
06/03/2002,0.8712,
05/03/2002,0.8682,
04/03/2002,0.8649,
01/03/2002,0.8679,
28/02/2002,0.8651,
27/02/2002,0.8649,
26/02/2002,0.8682,
25/02/2002,0.8724,
22/02/2002,0.8747,
21/02/2002,0.8701,
20/02/2002,0.8743,
19/02/2002,0.8692,
18/02/2002,0.8715,
15/02/2002,0.8705,
14/02/2002,0.8693,
13/02/2002,0.8731,
12/02/2002,0.8753,
11/02/2002,0.8794,
08/02/2002,0.874,
07/02/2002,0.8664,
06/02/2002,0.8664,
05/02/2002,0.8683,
04/02/2002,0.8644,
01/02/2002,0.8632,
31/01/2002,0.8637,
30/01/2002,0.8642,
29/01/2002,0.8624,
28/01/2002,0.8578,
25/01/2002,0.8663,
24/01/2002,0.8767,
23/01/2002,0.8856,
22/01/2002,0.883,
21/01/2002,0.884,
18/01/2002,0.881,
17/01/2002,0.8819,
16/01/2002,0.8817,
15/01/2002,0.8922,
14/01/2002,0.8927,
11/01/2002,0.8919,
10/01/2002,0.8909,
09/01/2002,0.8921,
08/01/2002,0.8909,
07/01/2002,0.8905,
04/01/2002,0.8954,
03/01/2002,0.9036,
02/01/2002,0.9038,
28/12/2001,0.8813,
27/12/2001,0.8823,
24/12/2001,0.8798,
21/12/2001,0.8943,
20/12/2001,0.8973,
19/12/2001,0.8983,
18/12/2001,0.9012,
17/12/2001,0.9049,
14/12/2001,0.9016,
13/12/2001,0.8975,
12/12/2001,0.8938,
11/12/2001,0.8908,
10/12/2001,0.885,
07/12/2001,0.8911,
06/12/2001,0.8889,
05/12/2001,0.8919,
04/12/2001,0.8902,
03/12/2001,0.8925,
30/11/2001,0.8898,
29/11/2001,0.8887,
28/11/2001,0.8831,
27/11/2001,0.8788,
26/11/2001,0.8818,
23/11/2001,0.8795,
22/11/2001,0.8778,
21/11/2001,0.8791,
20/11/2001,0.8824,
19/11/2001,0.8793,
16/11/2001,0.8845,
15/11/2001,0.8825,
14/11/2001,0.8803,
13/11/2001,0.8842,
12/11/2001,0.8919,
09/11/2001,0.893,
08/11/2001,0.8972,
07/11/2001,0.9014,
06/11/2001,0.8961,
05/11/2001,0.8961,
02/11/2001,0.9056,
01/11/2001,0.9097,
31/10/2001,0.9042,
30/10/2001,0.9064,
29/10/2001,0.9005,
26/10/2001,0.8911,
25/10/2001,0.8889,
24/10/2001,0.8917,
23/10/2001,0.8887,
22/10/2001,0.8969,
19/10/2001,0.9009,
18/10/2001,0.9026,
17/10/2001,0.9022,
16/10/2001,0.9052,
15/10/2001,0.9097,
12/10/2001,0.904,
11/10/2001,0.9062,
10/10/2001,0.9136,
09/10/2001,0.9193,
08/10/2001,0.9214,
05/10/2001,0.9174,
04/10/2001,0.9117,
03/10/2001,0.9209,
02/10/2001,0.9189,
01/10/2001,0.9125,
28/09/2001,0.9131,
27/09/2001,0.9205,
26/09/2001,0.9219,
25/09/2001,0.9176,
24/09/2001,0.9164,
21/09/2001,0.92,
20/09/2001,0.9259,
19/09/2001,0.9258,
18/09/2001,0.9256,
17/09/2001,0.9269,
14/09/2001,0.9219,
13/09/2001,0.906,
12/09/2001,0.9052,
11/09/2001,0.8964,
10/09/2001,0.9047,
07/09/2001,0.8952,
06/09/2001,0.8855,
05/09/2001,0.8891,
04/09/2001,0.897,
03/09/2001,0.9072,
31/08/2001,0.9158,
30/08/2001,0.9095,
29/08/2001,0.9122,
28/08/2001,0.9042,
27/08/2001,0.909,
24/08/2001,0.9108,
23/08/2001,0.9112,
22/08/2001,0.9216,
21/08/2001,0.9128,
20/08/2001,0.9149,
17/08/2001,0.9138,
16/08/2001,0.9144,
15/08/2001,0.9114,
14/08/2001,0.8968,
13/08/2001,0.8991,
10/08/2001,0.8936,
09/08/2001,0.8853,
08/08/2001,0.8763,
07/08/2001,0.8768,
06/08/2001,0.8805,
03/08/2001,0.8806,
02/08/2001,0.8788,
01/08/2001,0.8817,
31/07/2001,0.8755,
30/07/2001,0.8751,
27/07/2001,0.8768,
26/07/2001,0.8764,
25/07/2001,0.8793,
24/07/2001,0.8708,
23/07/2001,0.8676,
20/07/2001,0.8776,
19/07/2001,0.8723,
18/07/2001,0.863,
17/07/2001,0.8516,
16/07/2001,0.8583,
13/07/2001,0.8539,
12/07/2001,0.8538,
11/07/2001,0.8611,
10/07/2001,0.8545,
09/07/2001,0.8459,
06/07/2001,0.8384,
05/07/2001,0.8422,
04/07/2001,0.8453,
03/07/2001,0.8497,
02/07/2001,0.8455,
29/06/2001,0.848,
28/06/2001,0.8511,
27/06/2001,0.8622,
26/06/2001,0.8611,
25/06/2001,0.8607,
22/06/2001,0.8528,
21/06/2001,0.8552,
20/06/2001,0.8513,
19/06/2001,0.8563,
18/06/2001,0.8581,
15/06/2001,0.8662,
14/06/2001,0.8492,
13/06/2001,0.8542,
12/06/2001,0.8474,
11/06/2001,0.8494,
08/06/2001,0.8468,
07/06/2001,0.8466,
06/06/2001,0.8543,
05/06/2001,0.8465,
04/06/2001,0.8513,
01/06/2001,0.8478,
31/05/2001,0.848,
30/05/2001,0.8558,
29/05/2001,0.8552,
28/05/2001,0.8584,
25/05/2001,0.8591,
24/05/2001,0.8604,
23/05/2001,0.8585,
22/05/2001,0.8685,
21/05/2001,0.8754,
18/05/2001,0.8777,
17/05/2001,0.8815,
16/05/2001,0.8834,
15/05/2001,0.8768,
14/05/2001,0.8745,
11/05/2001,0.8773,
10/05/2001,0.885,
09/05/2001,0.8827,
08/05/2001,0.8866,
07/05/2001,0.8919,
04/05/2001,0.8939,
03/05/2001,0.8903,
02/05/2001,0.8907,
30/04/2001,0.8876,
27/04/2001,0.9023,
26/04/2001,0.9013,
25/04/2001,0.8947,
24/04/2001,0.8973,
23/04/2001,0.9002,
20/04/2001,0.8989,
19/04/2001,0.8827,
18/04/2001,0.8778,
17/04/2001,0.8791,
12/04/2001,0.8849,
11/04/2001,0.884,
10/04/2001,0.8945,
09/04/2001,0.9018,
06/04/2001,0.894,
05/04/2001,0.902,
04/04/2001,0.9032,
03/04/2001,0.8845,
02/04/2001,0.8772,
30/03/2001,0.8832,
29/03/2001,0.884,
28/03/2001,0.886,
27/03/2001,0.8952,
26/03/2001,0.8935,
23/03/2001,0.8922,
22/03/2001,0.8889,
21/03/2001,0.899,
20/03/2001,0.902,
19/03/2001,0.8996,
16/03/2001,0.8947,
15/03/2001,0.9064,
14/03/2001,0.9182,
13/03/2001,0.9202,
12/03/2001,0.9272,
09/03/2001,0.9357,
08/03/2001,0.9312,
07/03/2001,0.9307,
06/03/2001,0.9279,
05/03/2001,0.9305,
02/03/2001,0.9363,
01/03/2001,0.9269,
28/02/2001,0.9248,
27/02/2001,0.9163,
26/02/2001,0.9105,
23/02/2001,0.9064,
22/02/2001,0.9056,
21/02/2001,0.9146,
20/02/2001,0.907,
19/02/2001,0.9213,
16/02/2001,0.9113,
15/02/2001,0.909,
14/02/2001,0.9178,
13/02/2001,0.9275,
12/02/2001,0.9288,
09/02/2001,0.9227,
08/02/2001,0.922,
07/02/2001,0.9325,
06/02/2001,0.9322,
05/02/2001,0.9425,
02/02/2001,0.9407,
01/02/2001,0.9406,
31/01/2001,0.9293,
30/01/2001,0.9197,
29/01/2001,0.9193,
26/01/2001,0.9228,
25/01/2001,0.9146,
24/01/2001,0.9294,
23/01/2001,0.9407,
22/01/2001,0.929,
19/01/2001,0.94,
18/01/2001,0.9404,
17/01/2001,0.9396,
16/01/2001,0.9412,
15/01/2001,0.9428,
12/01/2001,0.9545,
11/01/2001,0.9523,
10/01/2001,0.9412,
09/01/2001,0.9401,
08/01/2001,0.9497,
05/01/2001,0.9545,
04/01/2001,0.9458,
03/01/2001,0.953,
02/01/2001,0.9423,
29/12/2000,0.9305,
28/12/2000,0.9285,
27/12/2000,0.931,
22/12/2000,0.924,
21/12/2000,0.9146,
20/12/2000,0.9059,
19/12/2000,0.8903,
18/12/2000,0.8966,
15/12/2000,0.8984,
14/12/2000,0.8839,
13/12/2000,0.8748,
12/12/2000,0.8782,
11/12/2000,0.8804,
08/12/2000,0.8895,
07/12/2000,0.8943,
06/12/2000,0.8828,
05/12/2000,0.881,
04/12/2000,0.8908,
01/12/2000,0.8735,
30/11/2000,0.8684,
29/11/2000,0.865,
28/11/2000,0.8561,
27/11/2000,0.8406,
24/11/2000,0.8436,
23/11/2000,0.8427,
22/11/2000,0.8429,
21/11/2000,0.8474,
20/11/2000,0.8488,
17/11/2000,0.8535,
16/11/2000,0.8569,
15/11/2000,0.8596,
14/11/2000,0.8583,
13/11/2000,0.862,
10/11/2000,0.8673,
09/11/2000,0.8531,
08/11/2000,0.8559,
07/11/2000,0.8587,
06/11/2000,0.8667,
03/11/2000,0.873,
02/11/2000,0.8646,
01/11/2000,0.8554,
31/10/2000,0.8417,
30/10/2000,0.8482,
27/10/2000,0.8324,
26/10/2000,0.8252,
25/10/2000,0.8307,
24/10/2000,0.8386,
23/10/2000,0.8377,
